MYD13Q1.A2006265.h12v12.006.2015161164406.250m_16_days_NDVI,MYD13Q1,A2006265,Lat-37.23767Lon-73.3125Samp1Line1,2015161164406,250m_16_days_NDVI,0.5413
MYD13Q1.A2006281.h12v12.006.2015161170334.250m_16_days_NDVI,MYD13Q1,A2006281,Lat-37.23767Lon-73.3125Samp1Line1,2015161170334,250m_16_days_NDVI,0.4695
MYD13Q1.A2006297.h12v12.006.2015161175742.250m_16_days_NDVI,MYD13Q1,A2006297,Lat-37.23767Lon-73.3125Samp1Line1,2015161175742,250m_16_days_NDVI,0.3542
MYD13Q1.A2006313.h12v12.006.2015161182628.250m_16_days_NDVI,MYD13Q1,A2006313,Lat-37.23767Lon-73.3125Samp1Line1,2015161182628,250m_16_days_NDVI,0.5352
MYD13Q1.A2006329.h12v12.006.2015161182603.250m_16_days_NDVI,MYD13Q1,A2006329,Lat-37.23767Lon-73.3125Samp1Line1,2015161182603,250m_16_days_NDVI,0.5743
MYD13Q1.A2006345.h12v12.006.2015161183918.250m_16_days_NDVI,MYD13Q1,A2006345,Lat-37.23767Lon-73.3125Samp1Line1,2015161183918,250m_16_days_NDVI,0.504
MYD13Q1.A2006361.h12v12.006.2018226121425.250m_16_days_NDVI,MYD13Q1,A2006361,Lat-37.23767Lon-73.3125Samp1Line1,2018226121425,250m_16_days_NDVI,0.6115
MYD13Q1.A2007009.h12v12.006.2015162003338.250m_16_days_NDVI,MYD13Q1,A2007009,Lat-37.23767Lon-73.3125Samp1Line1,2015162003338,250m_16_days_NDVI,0.481
MYD13Q1.A2007025.h12v12.006.2015162010105.250m_16_days_NDVI,MYD13Q1,A2007025,Lat-37.23767Lon-73.3125Samp1Line1,2015162010105,250m_16_days_NDVI,0.5913
MYD13Q1.A2007041.h12v12.006.2015160170346.250m_16_days_NDVI,MYD13Q1,A2007041,Lat-37.23767Lon-73.3125Samp1Line1,2015160170346,250m_16_days_NDVI,0.5676
MYD13Q1.A2007057.h12v12.006.2015160170454.250m_16_days_NDVI,MYD13Q1,A2007057,Lat-37.23767Lon-73.3125Samp1Line1,2015160170454,250m_16_days_NDVI,-0.0217
MYD13Q1.A2007073.h12v12.006.2015162011241.250m_16_days_NDVI,MYD13Q1,A2007073,Lat-37.23767Lon-73.3125Samp1Line1,2015162011241,250m_16_days_NDVI,0.5859
MYD13Q1.A2007089.h12v12.006.2015162011411.250m_16_days_NDVI,MYD13Q1,A2007089,Lat-37.23767Lon-73.3125Samp1Line1,2015162011411,250m_16_days_NDVI,0.3054
MYD13Q1.A2007105.h12v12.006.2015162011932.250m_16_days_NDVI,MYD13Q1,A2007105,Lat-37.23767Lon-73.3125Samp1Line1,2015162011932,250m_16_days_NDVI,0.4504
MYD13Q1.A2007121.h12v12.006.2015160171648.250m_16_days_NDVI,MYD13Q1,A2007121,Lat-37.23767Lon-73.3125Samp1Line1,2015160171648,250m_16_days_NDVI,0.6128
MYD13Q1.A2007137.h12v12.006.2015162012519.250m_16_days_NDVI,MYD13Q1,A2007137,Lat-37.23767Lon-73.3125Samp1Line1,2015162012519,250m_16_days_NDVI,0.5648
MYD13Q1.A2007153.h12v12.006.2015162015257.250m_16_days_NDVI,MYD13Q1,A2007153,Lat-37.23767Lon-73.3125Samp1Line1,2015162015257,250m_16_days_NDVI,0.4099
MYD13Q1.A2007169.h12v12.006.2015162021044.250m_16_days_NDVI,MYD13Q1,A2007169,Lat-37.23767Lon-73.3125Samp1Line1,2015162021044,250m_16_days_NDVI,0.3656
MYD13Q1.A2007185.h12v12.006.2015162022848.250m_16_days_NDVI,MYD13Q1,A2007185,Lat-37.23767Lon-73.3125Samp1Line1,2015162022848,250m_16_days_NDVI,0.3203
MYD13Q1.A2007201.h12v12.006.2015162024141.250m_16_days_NDVI,MYD13Q1,A2007201,Lat-37.23767Lon-73.3125Samp1Line1,2015162024141,250m_16_days_NDVI,-0.0488
MYD13Q1.A2007217.h12v12.006.2015164163136.250m_16_days_NDVI,MYD13Q1,A2007217,Lat-37.23767Lon-73.3125Samp1Line1,2015164163136,250m_16_days_NDVI,0.3309
